D:\Projects\Datasets\3dsmax\evaluate\Train\interior\GroundTruth\interior max_Perspective.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\interior\Normals\interior max_Perspective_normal.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\interior\Position\interior max_Perspective_D_Z Depth.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120056.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120056.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120056.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120057.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120057.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120057.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120058.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120058.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120058.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120059.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120059.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120059.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120060.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120060.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120060.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120061.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120061.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120061.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120062.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120062.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120062.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120063.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120063.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120063.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120064.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120064.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120064.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120065.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120065.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120065.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120066.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120066.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120066.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120067.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120067.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120067.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120068.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120068.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120068.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120069.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120069.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120069.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120070.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120070.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120070.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120071.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120071.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120071.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120072.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120072.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120072.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120073.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120073.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120073.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120074.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120074.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120074.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120075.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120075.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120075.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120076.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120076.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120076.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120077.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120077.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120077.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120078.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120078.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120078.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120079.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120079.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120079.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120080.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120080.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120080.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120081.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120081.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120081.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120082.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120082.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120082.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120083.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120083.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120083.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120084.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120084.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120084.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120085.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120085.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120085.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120086.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120086.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120086.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120087.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120087.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120087.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120088.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120088.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120088.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120089.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120089.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120089.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120090.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120090.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120090.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120091.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120091.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120091.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120092.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120092.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120092.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120093.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120093.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120093.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120094.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120094.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120094.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120095.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120095.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120095.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120096.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120096.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120096.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120097.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120097.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120097.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120098.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120098.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120098.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120099.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120099.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120099.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120100.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120100.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120100.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120101.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120101.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120101.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120102.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120102.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120102.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120103.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120103.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120103.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View120104.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View120104.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View120104.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130005.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130005.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130005.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130006.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130006.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130006.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130007.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130007.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130007.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130008.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130008.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130008.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130009.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130009.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130009.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130010.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130010.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130010.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130011.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130011.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130011.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130012.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130012.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130012.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130013.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130013.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130013.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130014.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130014.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130014.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130015.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130015.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130015.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130016.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130016.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130016.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130017.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130017.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130017.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\GroundTruth\scene_18_Perspective_View130018.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Normals\scene_18_Perspective_normal_View130018.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene18\Position\scene_18_Perspective_VRaySamplerInfo_View130018.exr
